ID;UF_ORIGEM;MUN_ORIGEM;MUN_OR;NOME_ORIGEM;POP2018_O;COD_ARR_O;NOME_ARR_O;HIERAR_MUN_O;HIERAR_CID;NOME_HIERAR_CID;UF_DESTINO;MUN_DESTINO;MUN_DEST;NOME_DESTINO;POP2018_D;COD_ARR_D;NOME_ARR_D;HIERAR_MUN_D;HIERAR_CID_D;NOME_HIERAR_CID_D;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;IA_Q1;IA_Q2;IA_Q3;IA_Q4;IA_Q5;IA_Q6;IA_Q7;IA_Q8;IA_Q9;IA_Q10;PERC_LIG;IA;X_ORIGEM;Y_ORIGEM;X_DESTINO;Y_DESTINO
26034052612208;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2612208;2612208;Salgueiro;60604;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0.6666666667;0;0;16.6666666667;0;0;0;0;0;0;38.3533333333;0;0;958.8333333333;0;0;0;0.0173333333;99.7186666667;-38.1509;-7.9402;-39.1195;-8.0743
26034052604106;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;5;0;0;5.3333333333;0;6.6666666667;0;0;0;0;287.65;0;0;306.8266666667;0;383.5333333333;0;0;0;0;17;97801;-38.1509;-7.9402;-35.9696;-8.2864
26034052603900;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;3.3333333333;0;0;11.8347895155;0;0;0;0;0;0;191.7666666667;0;0;680.8554408261;0.0151681228;87.2622107493;-38.1509;-7.9402;-37.7924;-7.8041
26034052601201;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2601201;2601201;Arcoverde;73844;;;Centro Subregional A (3A);3A;Centro Subregional A;0;0;3.3333333333;8.6666666667;0;0;0;0;0;0;0;0;191.7666666667;498.5933333333;0;0;0;0;0;0;12;69036;-38.1509;-7.9402;-37.0535;-8.4193
26034052602605;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2602605;2602605;Brejo da Madre de Deus;50249;;;Centro Local (5);5;Centro Local;0;0;0;0;0;3.3333333333;0;0;0;0;0;0;0;0;0;191.7666666667;0;0;0;0;0.0033333333;19.1766666667;-38.1509;-7.9402;-36.3701;-8.1494
26034052613503;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2613503;2613503;São José do Belmonte;33895;;;Centro Local (5);5;Centro Local;0;0;0;0;0;3.3333333333;0;0;0;0;0;0;0;0;0;191.7666666667;0;0;0;0;0.0033333333;19.1766666667;-38.1509;-7.9402;-38.7575;-7.8615
26034052615409;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2615409;2615409;Toritama;44254;;;Centro Local (5);5;Centro Local;3.3333333333;0;0;0;0;0;0;0;0;0;191.7666666667;0;0;0;0;0;0;0;0;0;0.0033333333;19.1766666667;-38.1509;-7.9402;-36057;-8.0091
26034052611101;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2611101;2611101;Petrolina;343865;2611101;Arranjo Populacional de Petrolina/PE - Juazeiro/BA;Município integrante do Arranjo Populacional de Petrolina/PE - Juazeiro/BA - Capital Regional C (2C);2C;Capital Regional C;0;0;0;0;1.6666666667;0;0;0;0;0;0;0;0;0;95.8833333333;0;0;0;0;0;0.0016666667;9.5883333333;-38.1509;-7.9402;-40.5011;-9.4017
26034052612505;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;PE;2612505;2612505;Santa Cruz do Capibaribe;105936;;;Centro Subregional B (3B);3B;Centro Subregional B;1.6666666667;0;0;0;0;0;0;0;0;0;95.8833333333;0;0;0;0;0;0;0;0;0;0.0016666667;9.5883333333;-38.1509;-7.9402;-36.1995;-7959
26034542611606;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;93.3333333333;90;86.6666666667;100;80;73.3333333333;86.6666666667;100;100;0;146286.933333333;141062.4;135837.866666667;156736;125388.8;114939.733333333;135837.866666667;156736;156736;0;0.81;126956.16;-34.9924;-8.0226;-34.8889;-8.0628
26034542613701;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2613701;2613701;São Lourenço da Mata;112362;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;6.6666666667;10;13.3333333333;0;0;6.6666666667;13.3333333333;0;0;0;10449.0666666667;15673.6;20898.1333333333;0;0;10449.0666666667;20898.1333333333;0;0;0;0.05;7836.8;-34.9924;-8.0226;-35.0401;-7.9964
26034542604007;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2604007;2604007;Carpina;82872;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;8.3333333333;5;0;0;0;32.8845558651;0;0;0;0;13061.3333333333;7836.8;0;0;0;51541.9374806562;0.0462178892;7244.007081399;-34.9924;-8.0226;-35.2552;-7.8462
26034542610608;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2610608;2610608;Paudalho;56074;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;0;0;0;0;0;0;34.2308882699;0;0;0;0;0;0;0;0;0;53652.1250386878;0.0342308883;5365.2125038688;-34.9924;-8.0226;-35.1791;-7.8934
26034542609600;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2609600;2609600;Olinda;391835;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;23510.4;0;0;0;0;15;2351.04;-34.9924;-8.0226;-34.8522;-8.0183
26034542608909;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2608909;2608909;Limoeiro;56302;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;0;0;0;0;0;14.8560817084;0;0;0;0;0;0;0;0;0;23284.8282265553;0.0148560817;2328.4828226555;-34.9924;-8.0226;-35.4535;-7877
26034542608453;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2608453;2608453;Lagoa do Carro;17886;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;13.4014237078;0;0;0;0;0;0;0;0;0;21004.8554627051;0.0134014237;2100.4855462705;-34.9924;-8.0226;-35.3108;-7844
26034542609501;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2609501;2609501;Nazaré da Mata;32366;;;Centro Local (5);5;Centro Local;0;0;0;0;8.3333333333;0;0;0;0;0;0;0;0;0;13061.3333333333;0;0;0;0;0;0.0083333333;1306.1333333333;-34.9924;-8.0226;-35.2253;-7.7481
26034542615508;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2615508;2615508;Tracunhaém;13724;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;4.6270504488;0;0;0;0;0;0;0;0;0;7252.2537913959;0.0046270504;725.2253791396;-34.9924;-8.0226;-35.2379;-7.8027
26034542604106;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;0;0;0;0;1.6666666667;0;0;0;0;0;0;0;0;0;2612.2666666667;0;0;0;0;0;0.0016666667;261.2266666667;-34.9924;-8.0226;-35.9696;-8.2864
26034542616407;PE;2603454;2603454;Camaragibe;156736;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2616407;2616407;Vitória de Santo Antão;137915;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;1.6666666667;0;0;0;0;0;0;0;0;0;2612.2666666667;0;0;0;0;0;0.0016666667;261.2266666667;-34.9924;-8.0226;-35.2945;-8.1176
26035042604106;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;93.3333333333;100;86.6666666667;83.3333333333;100;80;60;0;0;24.4816938685;17385.2;18627;16143.4;15522.5;18627;14901.6;11176.2;0;0;4560.2051168946;0.6975722524;12993.6783463216;-35.7631;-8.3618;-35.9696;-8.2864
26035042611606;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;13.3333333333;13.3333333333;0;10;36.6666666667;100;0;0;0;0;2483.6;2483.6;0;1862.7;6829.9;18627;0;0;0.1925925926;3587.4222222222;-35.7631;-8.3618;-34.8889;-8.0628
26035042601904;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2601904;2601904;Bezerros;60714;;;Centro Local (5);5;Centro Local;0;0;0;3.3333333333;0;5;3.3333333333;0;0;17.7326863697;0;0;0;620.9;0;931.35;620.9;0;0;3303.067490075;0.0326659478;608.4686100083;-35.7631;-8.3618;-35.7535;-8.2351
26035042602308;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2602308;2602308;Bonito;38152;;;Centro Local (5);5;Centro Local;0;0;0;0;0;5;0;0;0;17.0269078077;0;0;0;0;0;931.35;0;0;0;3171.6021173357;0.024474342;455.8835685929;-35.7631;-8.3618;-35.7272;-8.4726
26035042612000;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2612000;2612000;Sairé;10103;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;11.1160123511;0;0;0;0;0;0;0;0;0;2070.579620644;0.0123511248;230.0644022938;-35.7631;-8.3618;-35709;-8.3294
26035042604502;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2604502;2604502;Chã Grande;21579;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;9.8808998677;0;0;0;0;0;0;0;0;0;1840.5152183502;0.0109787776;204.5016909278;-35.7631;-8.3618;-35.4636;-8.2388
26035042606408;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2606408;2606408;Gravatá;83437;;;Centro de Zona A (4A);4A;Centro de Zona A;0;0;0;0;0;0;0;0;0;9.8808998677;0;0;0;0;0;0;0;0;0;1840.5152183502;0.0109787776;204.5016909278;-35.7631;-8.3618;-35.5678;-8203
26035042616407;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2616407;2616407;Vitória de Santo Antão;137915;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;0;0;0;0;0;9.8808998677;0;0;0;0;0;0;0;0;0;1840.5152183502;0.0109787776;204.5016909278;-35.7631;-8.3618;-35.2945;-8.1176
26035042612455;PE;2603504;2603504;Camocim de São Félix;18627;;;Centro Local (5);5;Centro Local;PE;2612455;2612455;Santa Cruz;15236;;;Centro Local (5);5;Centro Local;6.6666666667;0;0;0;0;0;0;0;0;0;1241.8;0;0;0;0;0;0;0;0;0;0.0074074074;137.9777777778;-35.7631;-8.3618;-40.3347;-8.2403
26036032611606;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;1.6666666667;0;50;16.6666666667;53.3333333333;100;76.6666666667;0;0;0;142.1666666667;0;4265;1421.6666666667;4549.3333333333;8530;6539.6666666667;0;0;0.3314814815;2827.537037037;-35.2731;-7.4051;-34.8889;-8.0628
26036032615300;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2615300;2615300;Timbaúba;50956;;;Centro Subregional B (3B);3B;Centro Subregional B;63.3333333333;80;63.3333333333;6.6666666667;26.6666666667;0;0;0;0;33.3333333333;5402.3333333333;6824;5402.3333333333;568.6666666667;2274.6666666667;0;0;0;0;2843.3333333333;0.3037037037;2590.5925925926;-35.2731;-7.4051;-35.3185;-7.5101
26036032607653;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2607653;2607653;Itambé;36422;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;26.6666666667;13.3333333333;36.6666666667;0;8.3333333333;0;0;0;0;33.3333333333;2274.6666666667;1137.3333333333;3127.6666666667;0;710.8333333333;0;0;0;0;2843.3333333333;0.1314814815;1121.537037037;-35.2731;-7.4051;-35.1163;-7.4044
26036032605509;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2605509;2605509;Ferreiros;14365;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;33.3333333333;0;0;0;0;0;0;0;0;0;2843.3333333333;0.037037037;315.9259259259;-35.2731;-7.4051;-35.2429;-7.4464
26036032604007;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2604007;2604007;Carpina;82872;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;20;0;0;0;0;0;0;0;0;0;1706;0;0;0;0;0;0;0.0222222222;189.5555555556;-35.2731;-7.4051;-35.2552;-7.8462
26036032606200;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2606200;2606200;Goiana;79455;;;Centro Subregional B (3B);3B;Centro Subregional B;3.3333333333;0;0;0;5;0;0;0;0;0;284.3333333333;0;0;0;426.5;0;0;0;0;0;0.0092592593;78.9814814815;-35.2731;-7.4051;-34.9908;-7561
26036032604106;PE;2603603;2603603;Camutanga;8530;2607653;Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB;Município integrante do Arranjo Populacional de Itambé/PE - Pedras de Fogo/PB - Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;3.3333333333;0;0;0;0;0;0;0;0;0;284.3333333333;0;0;0;0;0;0;0;0;0;0.0037037037;31.5925925926;-35.2731;-7.4051;-35.9696;-8.2864
26037022606002;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2606002;2606002;Garanhuns;138983;;;Capital Regional C (2C);2C;Capital Regional C;86.6666666667;86.6666666667;100;0;63.3333333333;90;60;0;0;25.7142857143;21523.6666666667;21523.6666666667;24835;0;15728.8333333333;22351.5;14901;0;0;6386.1428571429;0.5123809524;12724.980952381;-36.1894;-8.8835;-36.4962;-8.8911
26037022611606;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;86.6666666667;3.3333333333;0;23.3333333333;43.3333333333;33.3333333333;0;0;0;0;21523.6666666667;827.8333333333;0;5794.8333333333;10761.8333333333;8278.3333333333;0;0.19;4718.65;-36.1894;-8.8835;-34.8889;-8.0628
26037022604106;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;13.3333333333;13.3333333333;0;13.3333333333;6.6666666667;10;16.6666666667;0;0;11.9387755102;3311.3333333333;3311.3333333333;0;3311.3333333333;1655.6666666667;2483.5;4139.1666666667;0;0;2964.9948979592;0.0852721088;2117.7328231293;-36.1894;-8.8835;-35.9696;-8.2864
26037022613206;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2613206;2613206;São João;22686;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;27.5510204082;0;0;0;0;0;0;0;0;0;6842.2959183674;0.0275510204;684.2295918367;-36.1894;-8.8835;-36.3671;-8.8791
26037022601003;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2601003;2601003;Angelim;11072;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;24.8979591837;0;0;0;0;0;0;0;0;0;6183.4081632653;0.0248979592;618.3408163265;-36.1894;-8.8835;-36.2838;-8.8902
26037022601706;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2601706;2601706;Belo Jardim;76185;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;23.3333333333;0;0;0;0;0;0;0;0;0;5794.8333333333;0;0;0;0;0;0.0233333333;579.4833333333;-36.1894;-8.8835;-36.4203;-8.3344
26037022611507;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;PE;2611507;2611507;Quipapá;25896;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;9.8979591837;0;0;0;0;0;0;0;0;0;2458.1581632653;0.0098979592;245.8158163265;-36.1894;-8.8835;-36.0136;-8.8287
26038012606002;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2606002;2606002;Garanhuns;138983;;;Capital Regional C (2C);2C;Capital Regional C;70;100;93.3333333333;15;50;73.3333333333;5;0;0;40.6451612903;14033.6;20048;18711.4666666667;3007.2;10024;14701.8666666667;1002.4;0;0;8148.5419354839;0.4970131422;9964.119474313;-36.6295;-8.7366;-36.4962;-8.8911
26038012611606;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;5;63.3333333333;3.3333333333;0;71.6666666667;60;0;0;0;0;1002.4;12697.0666666667;668.2666666667;0;14367.7333333333;12028.8;0;0;0.2259259259;4529.362962963;-36.6295;-8.7366;-34.8889;-8.0628
26038012601201;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2601201;2601201;Arcoverde;73844;;;Centro Subregional A (3A);3A;Centro Subregional A;0;0;0;0;40;0;0;0;0;17.7419354839;0;0;0;0;8019.2;0;0;0;0;3556.9032258065;0.0641577061;1286.2336917563;-36.6295;-8.7366;-37.0535;-8.4193
26038012604106;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;20;0;1.6666666667;20;5;0;5;0;0;0;4009.6;0;334.1333333333;4009.6;1002.4;0;1002.4;0;0;0;0.0574074074;1150.9037037037;-36.6295;-8.7366;-35.9696;-8.2864
26038012613008;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2613008;2613008;São Bento do Una;58956;;;Centro Local (5);5;Centro Local;10;0;0;0;0;6.6666666667;0;0;0;6.1290322581;2004.8;0;0;0;0;1336.5333333333;0;0;0;1228.7483870968;0.0253285544;507.7868578256;-36.6295;-8.7366;-36.4454;-8.5199
26038012603207;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2603207;2603207;Caetés;28570;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;0;0;0;0;0;10;11.6666666667;0;0;0;0;0;0;0;0;2004.8;2338.9333333333;0;0;0;0.0240740741;482.637037037;-36.6295;-8.7366;-36.6201;-8.7727
26038012610806;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2610806;2610806;Pedra;22566;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;17.7419354839;0;0;0;0;0;0;0;0;0;3556.9032258065;0.0197132616;395.2114695341;-36.6295;-8.7366;-36.9445;-8501
26038012616001;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2616001;2616001;Venturosa;18298;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;17.7419354839;0;0;0;0;0;0;0;0;0;3556.9032258065;0.0197132616;395.2114695341;-36.6295;-8.7366;-36.8763;-8.5781
26038012608255;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2608255;2608255;Jucati;11361;;;Centro Local (5);5;Centro Local;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1002.4;0;0;0;0;0.0055555556;111.3777777778;-36.6295;-8.7366;-36.4864;-8.7055
26038012610905;PE;2603801;2603801;Capoeiras;20048;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;Município integrante do Arranjo Populacional de Caetés - Capoeiras/PE - Centro Local (5);5;Centro Local;PE;2610905;2610905;Pesqueira;67047;;;Centro de Zona A (4A);4A;Centro de Zona A;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1002.4;0;0;0;0;0.0055555556;111.3777777778;-36.6295;-8.7366;-36.6962;-8.3574
26039002611606;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;6.6666666667;11.6666666667;56.6666666667;13.3333333333;6.6666666667;11.6666666667;96.6666666667;100;0;0;1299.4;2273.95;11044.9;2598.8;1299.4;2273.95;18841.3;19491;0;0.3033333333;5912.27;-37.7924;-7.8041;-34.8889;-8.0628
26039002600104;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2600104;2600104;Afogados da Ingazeira;37111;;;Centro Subregional B (3B);3B;Centro Subregional B;35;36.6666666667;43.3333333333;10;20;28.3333333333;61.6666666667;0;0;33.893919793;6821.85;7146.7;8446.1;1949.1;3898.2;5522.45;12019.45;0;0;6606.2639068564;0.2688939198;5241.0113906856;-37.7924;-7.8041;-37.6384;-7.7502
26039002613909;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2613909;2613909;Serra Talhada;85774;;;Centro Subregional A (3A);3A;Centro Subregional A;16.6666666667;36.6666666667;23.3333333333;11.6666666667;53.3333333333;40;8.3333333333;0;0;19.1461836999;3248.5;7146.7;4547.9;2273.95;10395.2;7796.4;1624.25;0;0;3731.7826649418;0.2091461837;4076.4682664942;-37.7924;-7.8041;-38.3021;-7.9917
26039002604106;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;16.6666666667;10;11.6666666667;12.3333333333;8.3333333333;6.6666666667;6.6666666667;0;0;0;3248.5;1949.1;2273.95;2403.89;1624.25;1299.4;1299.4;0;0;0;0.0723333333;1409849;-37.7924;-7.8041;-35.9696;-8.2864
26039002605608;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2605608;2605608;Flores;22631;;;Centro Local (5);5;Centro Local;6.6666666667;10;0;0;0;4;2.3333333333;0;0;21.9922380336;1299.4;1949.1;0;0;0;779.64;454.79;0;0;4286.5071151358;0.044992238;876.9437115136;-37.7924;-7.8041;-37974;-7.8671
26039002601201;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2601201;2601201;Arcoverde;73844;;;Centro Subregional A (3A);3A;Centro Subregional A;0;0;10;8.3333333333;0;0;5;0;0;0;0;0;1949.1;1624.25;0;0;974.55;0;0;0;0.0233333333;454.79;-37.7924;-7.8041;-37.0535;-8.4193
26039002603405;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2603405;2603405;Calumbi;5753;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;19.275549806;0;0;0;0;0;0;0;0;0;3756.9974126779;0.0192755498;375.6997412678;-37.7924;-7.8041;-38.1509;-7.9402
26039002615706;PE;2603900;2603900;Carnaíba;19491;;;Centro Local (5);5;Centro Local;PE;2615706;2615706;Triunfo;15265;;;Centro Local (5);5;Centro Local;0;0;0;0;0;12.6666666667;0;0;0;0;0;0;0;0;0;2468.86;0;0;0;0;0.0126666667;246886;-37.7924;-7.8041;-38.1025;-7.8387
